2024-03-26 12:57:30,483 - INFO - Args parsed succesfully
2024-03-26 12:57:30,483 - INFO - Params: Namespace(emotion_transform_prob=0.0, epochs=100, exp_name='Regular_2', net_name='resnet50')
2024-03-26 12:57:31,357 - INFO - Model was initialized and sent to cuda:0
2024-03-26 12:57:34,014 - INFO - All data has been loaded
2024-03-26 12:57:34,016 - INFO - Got hyper parametrs for current model:
2024-03-26 12:57:34,016 - INFO - batch size=128
2024-03-26 12:57:34,016 - INFO - Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.0006
    lr: 0.0006
    maximize: False
    weight_decay: 0
)
2024-03-26 12:57:34,016 - INFO - <torch.optim.lr_scheduler.CosineAnnealingLR object at 0x7f49392761c0>
2024-03-26 12:57:34,017 - INFO - DataLoaders initialized
2024-03-26 12:57:34,017 - INFO - HyperParams initiliazed, starting training...
2024-03-26 13:08:33,622 - INFO - 	 In epoch number 19, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 16.12 secs
2024-03-26 13:08:48,633 - INFO - 	 In epoch number 19, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 31.13 secs
2024-03-26 13:08:52,094 - INFO - Finished epoch number 19 | Loss: 0.0002773494826569873 | Epoch Time: 34.59328508377075
2024-03-26 13:08:52,248 - INFO - 	 In epoch number 20, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.15 secs
2024-03-26 13:09:06,773 - INFO - 	 In epoch number 20, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 14.68 secs
2024-03-26 13:09:23,257 - INFO - 	 In epoch number 20, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 31.16 secs
2024-03-26 13:09:49,062 - INFO - Epoch: 20 | Loss: 0.0002 | Training accuracy: 99.436% | Validation accuracy: 66.592% | Epoch Time: 56.97 secs
2024-03-26 13:09:52,872 - INFO - 	 In epoch number 21, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.17 secs
2024-03-26 13:10:08,426 - INFO - 	 In epoch number 21, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 15.72 secs
2024-03-26 13:10:24,103 - INFO - 	 In epoch number 21, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 31.40 secs
2024-03-26 13:10:27,961 - INFO - Finished epoch number 21 | Loss: 0.00016842961625100893 | Epoch Time: 35.258525371551514
